Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
11/DD/YY,797.19,39112,4.10,0.52,0.57,"1,140.29","1,110.66",794.00,798.20,791.35,746.81
11/DD/YY,793.09,1832849,2.26,0.29,0.29,"1,133.85","1,103.83",790.44,797.36,775.58,742.03
11/DD/YY,790.83,2045978,5.31,0.68,0.68,"1,130.62","1,100.40",777.00,806.00,773.00,739.63
11/DD/YY,785.52,1569490,-3.85,-0.49,-0.49,"1,123.03","1,092.34",789.57,796.00,781.44,734.00
10/DD/YY,789.37,1328350,-0.79,-0.10,-0.10,"1,128.54","1,098.18",784.98,791.72,783.00,738.08
10/DD/YY,790.16,1829451,7.10,0.91,0.91,"1,129.66","1,099.38",783.56,807.14,780.60,738.92
10/DD/YY,783.06,2251507,-9.03,-1.14,-1.14,"1,119.51","1,088.60",788.00,800.49,778.82,731.38
10/DD/YY,792.09,1242031,2.10,0.27,0.27,"1,132.42","1,102.31",792.05,798.36,787.35,740.97
10/DD/YY,789.99,1645272,6.11,0.78,0.78,"1,129.42","1,099.12",789.00,796.71,787.01,738.74
10/DD/YY,783.88,2505628,33.10,4.41,4.41,"1,120.69","1,089.85",759.85,784.61,756.00,732.25
10/DD/YY,750.78,1615360,6.18,0.83,0.83,"1,073.36","1,039.60",749.34,755.00,744.66,697.11
10/DD/YY,744.60,2141448,-14.38,-1.89,-1.89,"1,064.53","1,030.22",760.61,760.61,743.11,690.55
10/DD/YY,758.98,1782194,-4.34,-0.57,-0.57,"1,085.09","1,052.05",759.00,765.30,758.27,705.82
10/DD/YY,763.32,1925438,12.55,1.67,1.67,"1,091.29","1,058.64",757.00,766.42,752.88,710.43
10/DD/YY,750.77,2884713,-7.32,-0.97,-0.97,"1,073.35","1,039.59",758.15,758.94,740.01,697.10
10/DD/YY,758.09,3160922,-9.84,-1.28,-1.28,"1,083.82","1,050.70",770.66,781.44,752.41,704.87
10/DD/YY,767.93,3217433,-2.83,-0.37,-0.37,"1,097.88","1,065.64",778.62,782.49,762.66,715.32
10/DD/YY,770.76,4710809,-16.02,-2.04,-2.04,"1,101.93","1,069.93",764.45,786.57,742.46,718.33
10/DD/YY,786.78,2766010,22.42,2.93,2.93,"1,124.83","1,094.25",777.88,791.05,777.88,735.33
10/DD/YY,764.36,2457850,-15.60,-2.00,-2.00,"1,092.78","1,060.22",783.12,791.66,764.00,711.53
10/DD/YY,779.96,1575049,3.45,0.44,0.44,"1,115.08","1,083.90",778.85,782.91,771.35,728.09
10/DD/YY,776.51,1939277,-13.14,-1.66,-1.66,"1,110.15","1,078.66",791.75,795.00,774.34,724.43
10/DD/YY,789.65,1547401,-7.13,-0.89,-0.89,"1,128.94","1,098.60",798.00,805.32,781.39,738.38
10/DD/YY,796.78,1632584,6.80,0.86,0.86,"1,139.13","1,109.43",795.00,802.50,780.05,745.95
10/DD/YY,789.98,1470517,10.60,1.36,1.36,"1,129.41","1,099.11",783.00,794.92,777.86,738.73
10/DD/YY,779.38,1553849,-6.13,-0.78,-0.78,"1,114.25","1,083.02",788.88,791.00,772.44,727.48
10/DD/YY,785.51,1789094,-10.84,-1.36,-1.36,"1,123.02","1,092.32",793.62,796.28,783.23,733.99
09/DD/YY,796.35,2463934,-7.77,-0.97,-0.97,"1,138.51","1,108.77",805.50,809.62,786.45,745.49
09/DD/YY,804.12,1059139,1.61,0.20,0.20,"1,149.62","1,120.57",807.80,808.84,797.99,753.74
09/DD/YY,802.51,1376242,7.75,0.98,0.98,"1,147.32","1,118.12",797.16,809.50,795.13,752.03
09/DD/YY,794.76,1413098,2.33,0.29,0.29,"1,136.24","1,106.36",786.00,798.18,782.01,743.81
09/DD/YY,792.43,1402486,-13.89,-1.72,-1.72,"1,132.91","1,102.82",809.55,812.84,792.34,741.33
09/DD/YY,806.32,1759168,0.76,0.09,0.09,"1,152.77","1,123.91",807.10,825.25,802.00,756.08
09/DD/YY,805.56,1151214,0.56,0.07,0.07,"1,151.68","1,122.75",801.14,806.03,797.54,755.27
09/DD/YY,805.00,3789814,0.69,0.09,0.09,"1,150.88","1,121.90",804.09,809.66,797.37,754.68
09/DD/YY,804.31,1501837,10.09,1.27,1.27,"1,149.89","1,120.86",795.57,807.28,792.40,753.95
09/DD/YY,794.22,1945281,8.69,1.11,1.11,"1,135.47","1,105.54",788.86,798.57,785.23,743.23
09/DD/YY,785.53,1529464,-1.23,-0.16,-0.16,"1,123.05","1,092.35",789.53,790.01,779.69,734.01
09/DD/YY,786.76,1292267,6.70,0.86,0.86,"1,124.80","1,094.22",782.95,792.38,781.44,735.31
09/DD/YY,780.06,1099570,-4.67,-0.60,-0.60,"1,115.23","1,084.05",783.50,787.03,776.26,728.20
09/DD/YY,784.73,2076092.99999999,15.15,1.97,1.97,"1,121.90","1,091.14",772.00,793.17,771.35,733.16
09/DD/YY,769.58,1996395,5.66,0.74,0.74,"1,100.24","1,068.14",761.86,774.47,761.63,717.07
09/DD/YY,763.92,2611307,22.07,2.97,2.97,"1,092.15","1,059.55",740.13,765.62,738.54,711.06
09/DD/YY,741.85,1400067,3.64,0.49,0.49,"1,060.60","1,026.05",739.42,743.54,733.57,687.63
09/DD/YY,738.21,1822767,-10.69,-1.43,-1.43,"1,055.39","1,020.52",752.19,757.35,727.15,683.77
09/DD/YY,748.90,1778153,18.34,2.51,2.51,"1,070.68","1,036.75",733.75,748.91,731.17,695.12
09/DD/YY,730.56,1485765,-0.29,-0.04,-0.04,"1,044.46","1,008.91",728.56,732.02,722.30,675.64
09/DD/YY,730.85,2296616,-14.40,-1.93,-1.93,"1,044.87","1,009.35",736.39,736.39,721.16,675.95
08/DD/YY,745.25,1467307,-5.97,-0.79,-0.26,"1,065.46","1,031.21",746.71,748.92,738.90,691.24
08/DD/YY,751.22,1411464,1.55,0.21,0.21,"1,068.26","1,034.18",750.99,753.33,746.99,697.58
08/DD/YY,749.67,1535102,0.72,0.10,0.10,"1,066.06","1,031.84",745.97,753.00,745.02,695.93
08/DD/YY,748.95,1511647,10.16,1.38,1.38,"1,065.03","1,030.76",737.71,749.16,733.86,695.17
08/DD/YY,738.79,1381285,-3.10,-0.42,-0.42,"1,050.58","1,015.42",741.89,746.50,738.33,684.38
08/DD/YY,741.89,1948881,25.94,3.62,3.62,"1,054.99","1,020.10",720.14,744.84,718.58,687.67
08/DD/YY,715.95,1162101,-4.73,-0.66,-0.66,"1,018.10",980.93,716.54,719.22,712.97,660.13
08/DD/YY,720.68,1872699,-0.70,-0.10,-0.10,"1,024.83",988.08,721.20,722.25,705.55,665.15
08/DD/YY,721.38,1856357,-9.58,-1.31,-1.31,"1,025.83",989.13,729.16,730.00,717.73,665.90
08/DD/YY,730.96,1158015,0.24,0.03,0.03,"1,039.45","1,003.60",729.50,731.61,723.87,676.07
08/DD/YY,730.72,1645865,-16.48,-2.21,-2.21,"1,039.11","1,003.23",749.00,749.05,729.18,675.81
08/DD/YY,747.20,1371507,2.51,0.34,0.34,"1,062.54","1,028.11",742.72,748.16,737.00,693.31
08/DD/YY,744.69,1862990,1.31,0.18,0.18,"1,058.97","1,024.33",745.78,748.91,732.62,690.65
08/DD/YY,743.38,2418313,24.14,3.36,3.36,"1,057.11","1,022.35",725.28,748.14,724.35,689.26
08/DD/YY,719.24,1273485,-2.03,-0.28,-0.28,"1,022.78",985.90,722.20,723.84,715.74,663.63
08/DD/YY,721.27,1275528,1.53,0.21,0.21,"1,025.67",988.97,725.86,728.00,718.65,665.78
08/DD/YY,719.74,1400392,-5.00,-0.69,-0.69,"1,023.49",986.66,730.62,732.94,717.61,664.16
08/DD/YY,724.74,1477307,3.83,0.53,0.53,"1,030.60",994.21,724.50,728.30,722.00,669.47
08/DD/YY,720.91,1977330,-5.12,-0.71,-0.71,"1,025.16",988.42,728.00,729.40,714.55,665.40
08/DD/YY,726.03,1753725,16.46,2.32,2.32,"1,032.44",996.15,715.20,726.79,715.20,670.83
08/DD/YY,709.57,2999098,-14.02,-1.94,-1.94,"1,009.03",971.30,710.51,714.52,694.05,653.36
07/DD/YY,723.59,2358080,-7.16,-0.98,-0.98,"1,028.97",992.47,726.59,734.04,720.44,668.24
07/DD/YY,730.75,1816238,-1.23,-0.17,-0.17,"1,039.15","1,003.28",731.14,737.88,723.18,675.85
07/DD/YY,731.98,2136342,8.33,1.15,1.15,"1,040.90","1,005.14",726.85,734.13,722.42,677.15
07/DD/YY,723.65,1465032,-5.33,-0.73,-0.73,"1,029.05",992.56,728.00,732.52,722.17,668.31
07/DD/YY,728.98,1851667,9.80,1.36,1.36,"1,036.63","1,000.61",720.76,729.89,718.35,673.97
07/DD/YY,719.18,1974746,1.66,0.23,0.23,"1,022.70",985.81,718.93,725.77,714.73,663.56
07/DD/YY,717.52,2395697,17.11,2.44,2.44,"1,020.34",983.30,702.00,719.01,701.50,661.80
07/DD/YY,700.41,1978860,-5.59,-0.79,-0.79,996.01,957.47,703.66,706.49,691.88,643.63
07/DD/YY,706.00,2006467,-2.26,-0.32,-0.32,"1,003.96",965.91,709.14,712.76,704.35,649.57
07/DD/YY,708.26,1925396,2.42,0.34,0.34,"1,007.17",969.32,707.06,710.29,698.39,651.97
07/DD/YY,705.84,2046053,-2.98,-0.42,-0.42,"1,003.73",965.67,706.28,717.45,704.28,649.40
07/DD/YY,708.82,3323219,6.31,0.90,0.90,"1,007.97",970.17,708.50,709.78,691.30,652.56
07/DD/YY,702.51,1981228,-10.79,-1.51,-1.51,998.99,960.64,713.30,714.69,700.04,645.86
07/DD/YY,713.30,1909262,8.35,1.18,1.18,"1,014.34",976.93,704.74,713.43,702.13,657.32
07/DD/YY,704.95,1682060,-4.17,-0.59,-0.59,"1,002.46",964.33,703.59,706.00,700.23,648.45
07/DD/YY,709.12,1733788,12.56,1.80,1.80,"1,008.39",970.62,696.74,710.38,696.45,652.88
07/DD/YY,696.56,1763664,-0.72,-0.10,-0.10,990.53,951.66,704.34,704.34,694.71,639.55
07/DD/YY,697.28,3100706,-13.65,-1.92,-1.92,991.56,952.75,710.72,711.19,693.77,640.31
07/DD/YY,710.93,2863715,-12.75,-1.76,-1.76,"1,010.97",973.35,721.70,723.97,706.34,654.80
07/DD/YY,723.68,1502041,7.79,1.09,1.09,"1,029.10",992.60,715.91,726.00,713.40,668.34
07/DD/YY,715.89,2906509,9.43,1.33,1.33,"1,018.02",980.84,708.80,718.73,705.08,660.07
07/DD/YY,706.46,3300971,-1.29,-0.18,-0.18,"1,004.61",966.61,708.00,713.01,700.61,650.06
06/DD/YY,707.75,3976416,16.94,2.45,2.45,"1,006.44",968.55,714.27,714.30,702.95,651.43
06/DD/YY,690.81,3650514,3.65,0.53,0.53,982.35,942.98,691.00,694.20,685.39,633.44
06/DD/YY,687.16,2849509,17.29,2.58,2.58,977.16,937.47,670.62,689.33,670.51,629.57
06/DD/YY,669.87,1566692,7.76,1.17,1.17,952.58,911.36,664.60,670.12,660.79,611.21
06/DD/YY,662.11,2307810,15.23,2.35,2.35,941.54,899.65,654.45,663.77,653.24,602.97
06/DD/YY,646.88,2020840,6.08,0.95,0.95,919.88,876.65,639.26,647.42,630.01,586.80
06/DD/YY,640.80,4115367,5.56,0.88,0.88,911.24,867.47,638.83,642.64,636.69,580.35
06/DD/YY,635.24,2423106,10.60,1.70,1.70,903.33,859.08,624.51,639.88,623.65,574.44
06/DD/YY,624.64,1479255,-3.21,-0.51,-0.51,888.26,843.08,624.70,631.67,623.00,563.19
06/DD/YY,627.85,1870396,14.31,2.33,2.33,892.82,847.92,619.00,632.27,618.00,566.60
06/DD/YY,613.54,1675102,-11.57,-1.85,-1.85,872.47,826.32,616.05,620.12,609.59,551.40
06/DD/YY,625.11,1634667,0.94,0.15,0.15,888.93,843.78,621.00,626.01,615.80,563.69
06/DD/YY,624.17,2063554.99999999,9.30,1.51,1.51,887.59,842.37,617.18,629.84,614.59,562.69
06/DD/YY,614.87,1376484,1.35,0.22,0.22,874.37,828.32,613.00,616.55,609.31,552.81
06/DD/YY,613.52,1610717,-0.48,-0.08,-0.08,872.45,826.29,614.75,619.10,611.01,551.38
06/DD/YY,614.00,1676062,8.12,1.34,1.34,873.13,827.01,613.00,621.38,610.00,551.89
06/DD/YY,605.88,2088545.99999999,6.67,1.11,1.11,861.58,814.75,600.00,609.72,592.90,543.27
06/DD/YY,599.21,1295143,-4.62,-0.77,-0.77,852.10,804.68,605.48,606.33,598.72,536.19
06/DD/YY,603.83,1730268,5.11,0.85,0.85,858.67,811.66,600.00,606.32,593.73,541.09
06/DD/YY,598.72,1221389,-1.73,-0.29,-0.29,851.40,803.94,598.60,599.17,592.17,535.67
05/DD/YY,600.45,2129871,-4.41,-0.73,-0.23,853.86,806.55,600.00,603.60,593.83,537.50
05/DD/YY,604.86,1736459,-3.58,-0.59,-0.59,855.85,808.67,608.52,610.00,598.30,542.19
05/DD/YY,608.44,2001916,-7.29,-1.18,-1.18,860.92,814.05,617.28,618.63,607.31,545.99
05/DD/YY,615.73,2364692,17.19,2.87,2.87,871.24,825.00,605.90,617.67,604.95,553.73
05/DD/YY,598.54,1530625,0.31,0.05,0.05,846.91,799.18,585.00,601.96,582.50,535.48
05/DD/YY,598.23,1939565,4.77,0.80,0.80,846.47,798.71,592.55,602.20,592.51,535.15
05/DD/YY,593.46,2635920,-13.06,-2.15,-2.15,839.72,791.55,601.80,609.87,592.00,530.08
05/DD/YY,606.52,1602046,-5.78,-0.94,-0.94,858.20,811.17,607.75,611.55,603.01,543.95
05/DD/YY,612.30,2842072,-6.73,-1.09,-1.09,866.38,819.85,609.19,619.38,598.34,550.09
05/DD/YY,619.03,2021766,3.13,0.51,0.51,875.90,829.96,616.95,620.79,613.56,557.23
05/DD/YY,615.90,2428097,4.30,0.70,0.70,871.48,825.26,609.73,619.21,609.73,553.91
05/DD/YY,611.60,2874409,7.79,1.29,1.29,865.39,818.80,603.80,615.00,602.50,549.34
05/DD/YY,603.81,2765786,12.47,2.11,2.11,854.37,807.09,593.30,607.71,593.06,541.07
05/DD/YY,591.34,3527740,24.24,4.27,4.27,836.72,788.36,596.26,603.37,588.08,527.83
05/DD/YY,567.10,1522728,1.40,0.25,0.25,802.43,751.95,570.25,572.10,565.78,502.10
05/DD/YY,565.70,1994630,13.78,2.50,2.50,800.44,749.84,558.82,572.16,558.21,500.61
05/DD/YY,551.92,1955077,2.56,0.47,0.47,780.95,729.14,550.21,555.38,547.74,485.98
05/DD/YY,549.36,2902491,-10.20,-1.82,-1.82,777.32,725.29,549.60,557.44,547.06,483.26
05/DD/YY,559.56,2197371,-6.54,-1.16,-1.16,791.76,740.62,558.36,566.56,557.50,494.09
05/DD/YY,566.10,2883009,12.27,2.22,2.22,801.01,750.44,561.58,569.78,559.70,501.04
05/DD/YY,553.83,2583032,6.28,1.15,1.15,783.65,732.01,548.10,558.35,545.50,488.01
04/DD/YY,547.55,2438282,-1.37,-0.25,-0.25,774.76,722.58,535.76,549.52,531.45,481.34
04/DD/YY,548.92,1695565,2.52,0.46,0.46,776.70,724.63,543.79,550.88,541.30,482.79
04/DD/YY,546.40,1459715,1.54,0.28,0.28,773.14,720.85,544.86,554.50,542.47,480.12
04/DD/YY,544.86,1612723,-0.51,-0.09,-0.09,770.96,718.53,544.60,549.09,541.22,478.48
04/DD/YY,545.37,2223623,16.06,3.03,3.03,771.68,719.30,527.10,546.84,523.42,479.03
04/DD/YY,529.31,3048077,9.32,1.79,1.79,748.95,695.17,533.63,551.79,528.26,461.97
04/DD/YY,519.99,2514594,18.63,3.72,3.72,735.77,681.17,510.23,521.00,508.93,452.08
04/DD/YY,501.36,2859282,-8.13,-1.60,-1.60,709.41,653.18,505.40,509.27,494.68,432.30
04/DD/YY,509.49,2593496,10.44,2.09,2.09,720.91,665.40,503.24,514.83,499.12,440.93
04/DD/YY,499.05,2765570,-8.84,-1.74,-1.74,706.14,649.71,501.72,509.45,492.69,429.85
04/DD/YY,507.89,2501170,3.91,0.78,0.78,718.65,662.99,507.41,518.65,507.00,439.23
04/DD/YY,503.98,4392587,9.54,1.93,1.93,713.11,657.12,510.00,512.00,497.15,435.08
04/DD/YY,494.44,3770238,4.64,0.95,0.95,699.61,642.79,487.00,498.52,478.58,424.95
04/DD/YY,489.80,5374481,-27.07,-5.24,-5.24,693.05,635.82,503.10,503.10,474.00,420.03
04/DD/YY,516.87,7024087,54.65,11.82,11.82,731.35,676.49,451.36,522.00,447.11,448.77
04/DD/YY,462.22,4240876,-3.29,-0.71,-0.71,654.02,594.39,488.25,491.92,452.83,390.74
04/DD/YY,465.51,6353791,-5.30,-1.13,-1.13,658.68,599.33,446.90,489.98,439.38,394.24
04/DD/YY,470.81,8105212,-40.42,-7.91,-7.91,666.18,607.29,487.00,492.00,460.00,399.86
04/DD/YY,511.23,5193888,-51.87,-9.21,-9.21,723.37,668.01,525.43,529.99,509.56,442.78
04/DD/YY,563.10,2560692,14.65,2.67,2.67,796.77,745.94,539.80,567.32,539.08,497.85
04/DD/YY,548.45,1869564,2.16,0.40,0.40,776.04,723.93,543.25,551.96,533.24,482.30
03/DD/YY,546.29,2455063,3.17,0.58,0.58,772.98,720.68,533.82,547.39,528.59,480.00
03/DD/YY,543.12,2773080,-15.80,-2.83,-2.83,768.50,715.92,555.95,560.50,537.71,476.64
03/DD/YY,558.92,2100878,-15.00,-2.61,-2.61,790.85,739.66,565.00,566.00,552.55,493.41
03/DD/YY,573.92,1952000,-12.02,-2.05,-2.05,812.08,762.19,588.39,592.64,571.00,509.34
03/DD/YY,585.94,1875451,5.84,1.01,1.01,829.08,780.25,584.69,586.89,578.21,522.10
03/DD/YY,580.10,1877703,14.96,2.65,2.65,820.82,771.47,575.00,582.72,573.05,515.90
03/DD/YY,565.14,3565589,2.46,0.44,0.44,799.65,749.00,555.33,567.00,551.21,500.02
03/DD/YY,562.68,2531298,5.34,0.96,0.96,796.17,745.31,553.10,568.44,552.00,497.40
03/DD/YY,557.34,2770144,5.56,1.01,1.01,788.62,737.28,549.00,563.00,544.60,491.73
03/DD/YY,551.78,2641018,0.44,0.08,0.08,780.75,728.93,550.29,553.75,546.65,485.83
03/DD/YY,551.34,2695571,9.93,1.83,1.83,780.13,728.27,541.23,557.16,540.00,485.36
03/DD/YY,541.41,2808108,16.60,3.16,3.16,766.08,713.35,533.99,543.57,526.70,474.82
03/DD/YY,524.81,2529106,-10.90,-2.03,-2.03,742.59,688.41,535.67,538.14,520.06,457.20
03/DD/YY,535.71,3078055,4.28,0.81,0.81,758.01,704.79,544.00,545.00,528.59,468.77
03/DD/YY,531.43,4190502,-0.23,-0.04,-0.04,751.95,698.36,532.47,539.99,524.20,464.23
03/DD/YY,531.66,5272115,-28.01,-5.00,-5.00,752.28,698.70,542.30,546.47,523.13,464.47
03/DD/YY,559.67,4069949,-8.00,-1.41,-1.41,791.91,740.78,568.17,568.17,544.91,494.21
03/DD/YY,567.67,4332338,-25.40,-4.28,-4.28,803.23,752.80,580.59,586.71,564.62,502.70
03/DD/YY,593.07,2600616,11.93,2.05,2.05,839.17,790.96,582.09,597.12,576.78,529.67
03/DD/YY,581.14,4061006,-24.12,-3.99,-3.99,822.29,773.04,595.98,600.00,567.57,517.00
03/DD/YY,605.26,3152334,-17.03,-2.74,-2.74,856.42,809.27,622.40,628.78,598.32,542.61
02/DD/YY,622.29,3337195,14.29,2.35,2.84,880.52,834.86,607.79,623.65,604.01,560.69
02/DD/YY,608.00,2396289,-9.77,-1.58,-1.58,856.17,809.01,617.54,625.23,607.31,545.52
02/DD/YY,617.77,2001201,2.86,0.47,0.47,869.93,823.61,616.67,623.13,615.20,555.89
02/DD/YY,614.91,2885947,-11.23,-1.79,-1.79,865.90,819.34,628.53,631.32,606.00,552.86
02/DD/YY,626.14,3274124,0.54,0.09,0.09,881.71,836.13,633.51,637.30,614.80,564.78
02/DD/YY,625.60,3000779,-16.66,-2.59,-2.59,880.95,835.32,644.75,647.50,623.44,564.21
02/DD/YY,642.26,3929024,-25.89,-3.87,-3.87,904.41,860.23,668.03,670.28,631.66,581.90
02/DD/YY,668.15,1953895,-4.04,-0.60,-0.60,940.87,898.94,669.08,671.04,663.28,609.38
02/DD/YY,672.19,2350419,11.64,1.76,1.76,946.56,904.98,662.59,672.19,661.02,613.67
02/DD/YY,660.55,2246279,11.60,1.79,1.79,930.17,887.57,650.32,663.26,650.32,601.31
02/DD/YY,648.95,2031807,-0.05,-0.01,-0.01,913.84,870.23,651.83,652.00,640.51,589.00
02/DD/YY,649.00,2295969,1.76,0.27,0.27,913.91,870.30,643.76,650.47,639.11,589.05
02/DD/YY,647.24,2711608,-3.29,-0.51,-0.51,911.43,867.67,646.78,649.04,643.60,587.18
02/DD/YY,650.53,2351792,-5.37,-0.82,-0.82,916.06,872.59,659.02,662.49,644.25,590.68
02/DD/YY,655.90,2616865,-2.32,-0.35,-0.35,923.62,880.62,659.40,663.87,653.16,596.38
02/DD/YY,658.22,2439237,12.77,1.98,1.98,926.89,884.09,650.00,658.85,648.94,598.84
02/DD/YY,645.45,1908212,11.27,1.78,1.78,908.91,865.00,638.00,646.41,635.53,585.28
02/DD/YY,634.18,1743840,1.81,0.29,0.29,893.04,848.15,632.00,637.67,629.09,573.32
02/DD/YY,632.37,2102578,-8.03,-1.25,-1.25,890.49,845.44,626.00,638.48,622.48,571.39
01/DD/YY,640.40,1996221,-5.30,-0.82,-0.82,901.80,857.45,650.00,650.00,637.44,579.92
01/DD/YY,645.70,1812825,8.32,1.31,1.31,909.26,865.37,644.49,649.52,641.00,585.55
01/DD/YY,637.38,1918882,-0.42,-0.07,-0.07,897.54,852.93,637.00,649.00,636.41,576.71
01/DD/YY,637.80,2338364,4.52,0.71,0.71,898.13,853.56,632.20,639.08,631.81,577.16
01/DD/YY,633.28,3351650,-3.62,-0.57,-0.57,891.77,846.80,625.00,635.71,624.46,572.36
01/DD/YY,636.90,3183456,-2.60,-0.41,-0.41,896.87,852.21,630.00,640.60,628.96,576.20
01/DD/YY,639.50,2582717,6.77,1.07,1.07,900.53,856.10,634.92,645.54,634.49,578.96
01/DD/YY,632.73,2835655,-2.01,-0.32,-0.32,890.99,845.98,633.44,635.60,629.71,571.78
01/DD/YY,634.74,5076701,8.80,1.41,1.41,893.82,848.98,616.81,635.43,609.00,573.91
01/DD/YY,625.94,3425198,12.95,2.11,2.11,881.43,835.83,617.80,627.00,613.00,564.57
01/DD/YY,612.99,3224496,7.07,1.17,1.17,863.20,816.47,609.99,616.84,606.00,550.82
01/DD/YY,605.92,5119840,34.39,6.02,6.02,853.24,805.90,598.00,609.41,593.00,543.31
01/DD/YY,571.53,2221922,8.58,1.52,1.52,804.81,754.48,569.66,573.59,565.20,506.80
01/DD/YY,562.95,1871155,2.95,0.53,0.53,792.73,741.65,557.88,566.19,556.76,497.69
01/DD/YY,560.00,2817887,-20.02,-3.45,-3.45,788.58,737.24,576.25,576.25,558.01,494.56
01/DD/YY,580.02,1513364,-0.10,-0.02,-0.02,816.77,767.17,581.04,581.20,572.67,515.81
01/DD/YY,580.12,2021921,-3.27,-0.56,-0.56,816.91,767.32,587.11,588.28,568.40,515.92
01/DD/YY,583.39,2257017,3.26,0.56,0.56,821.52,772.21,584.98,593.65,579.82,519.39
01/DD/YY,580.13,1422989,5.16,0.90,0.90,816.92,767.34,581.00,582.14,571.73,515.93
01/DD/YY,574.97,2219170,2.35,0.41,0.41,809.66,759.62,579.31,584.31,569.74,510.45
12/DD/YY,572.62,1055809,-0.93,-0.16,-0.16,806.35,756.11,575.07,576.92,570.40,507.96
12/DD/YY,573.55,1265884,-2.63,-0.46,-0.46,807.66,757.50,567.27,576.02,565.10,508.94
12/DD/YY,576.18,1486184,-5.05,-0.87,-0.87,811.36,761.43,577.00,581.96,571.35,511.74
12/DD/YY,581.23,1092220,-1.56,-0.27,-0.27,818.47,768.98,578.15,582.59,577.50,517.10
12/DD/YY,582.79,913403,12.01,2.10,2.10,820.67,771.32,574.20,582.79,571.36,518.76
12/DD/YY,570.78,1519949,4.68,0.83,0.83,803.76,753.36,565.00,571.64,561.80,506.00
12/DD/YY,566.10,4515921,12.11,2.19,2.19,797.17,746.36,554.94,572.90,553.38,501.04
12/DD/YY,553.99,2755784,3.74,0.68,0.68,780.11,728.26,561.44,567.00,553.60,488.18
12/DD/YY,550.25,3271563,-24.43,-4.25,-4.25,774.85,722.67,577.49,579.47,544.49,484.21
12/DD/YY,574.68,2314490,-11.65,-1.99,-1.99,809.25,759.19,580.84,581.61,572.29,510.14
12/DD/YY,586.33,1713320,0.85,0.15,0.15,825.66,776.61,588.00,588.27,578.70,522.51
12/DD/YY,585.48,1215371,-6.13,-1.04,-1.04,824.46,775.34,594.00,595.00,585.08,521.61
12/DD/YY,591.61,1218538,-0.95,-0.16,-0.16,833.09,784.50,592.59,596.32,588.61,528.12
12/DD/YY,592.56,2195314,7.53,1.29,1.29,834.43,785.92,590.12,593.71,586.90,529.13
12/DD/YY,585.03,2600805,-9.09,-1.53,-1.53,823.82,774.66,590.00,596.27,583.76,521.13
12/DD/YY,594.12,1633266,-5.56,-0.93,-0.93,836.62,788.25,598.99,603.00,593.72,530.78
12/DD/YY,599.68,1405677,2.88,0.48,0.48,844.45,796.57,597.16,600.00,594.37,536.69
12/DD/YY,596.80,1672772,-1.91,-0.32,-0.32,840.40,792.26,600.53,606.56,596.35,533.63
12/DD/YY,598.71,1617529,-3.37,-0.56,-0.56,843.09,795.12,603.00,604.28,596.76,535.66
12/DD/YY,602.08,1718093,0.37,0.06,0.06,847.83,800.16,608.96,611.42,600.80,539.24
12/DD/YY,601.71,1804365,-6.86,-1.13,-0.63,847.31,799.60,608.00,611.91,601.30,538.84
11/DD/YY,608.57,1170180,3.14,0.52,0.52,852.72,805.34,609.31,612.73,607.06,546.13
11/DD/YY,605.43,1424558,-0.07,-0.01,-0.01,848.32,800.67,607.68,612.25,603.28,542.79
11/DD/YY,605.50,2846937,2.47,0.41,0.41,848.42,800.78,600.13,607.19,593.00,542.87
11/DD/YY,603.03,2940763,0.25,0.04,0.04,844.96,797.10,608.79,611.30,598.83,540.24
11/DD/YY,602.78,1733996,6.67,1.12,1.12,844.61,796.73,596.22,603.94,594.44,539.98
11/DD/YY,596.11,2282297,14.18,2.44,2.44,835.26,786.81,586.51,600.70,584.51,532.90
11/DD/YY,581.93,1528869,0.55,0.09,0.09,815.39,765.71,583.83,587.80,576.62,517.84
11/DD/YY,581.38,2217724,-6.61,-1.12,-1.12,814.62,764.90,579.66,584.76,575.51,517.26
11/DD/YY,587.99,1857601,-5.55,-0.94,-0.94,823.89,774.73,594.71,595.07,584.72,524.28
11/DD/YY,593.54,2007812,4.93,0.84,0.84,831.66,782.99,593.36,595.14,587.09,530.17
11/DD/YY,588.61,1670468,-5.61,-0.94,-0.94,824.75,775.65,600.00,601.53,586.24,524.93
11/DD/YY,594.22,1763195,1.63,0.28,0.28,832.61,784.00,594.63,603.55,592.65,530.89
11/DD/YY,592.59,2392850,-9.75,-1.62,-1.62,830.33,781.57,598.05,602.09,591.47,529.16
11/DD/YY,602.34,2510802,13.08,2.22,2.22,843.99,796.08,598.90,607.15,596.17,539.51
11/DD/YY,589.26,2713956,7.09,1.22,1.22,825.66,776.62,586.42,595.15,581.30,525.62
11/DD/YY,582.17,4475600,-13.81,-2.32,-2.32,815.73,766.07,590.00,595.00,581.52,518.10
11/DD/YY,595.98,8042841,69.02,13.10,13.10,835.08,786.61,567.30,598.61,566.10,532.76
11/DD/YY,526.96,2169936,15.49,3.03,3.03,738.37,683.94,513.00,527.46,512.60,459.48
11/DD/YY,511.47,1798045,-7.88,-1.52,-1.52,716.67,660.89,518.00,518.05,510.51,443.03
